Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_173_473,VPWR,li1,225.8600,481.4400,1.800000
FILLER_173_461,VPWR,li1,220.3400,481.4400,1.800000
FILLER_173_449,VPWR,li1,214.8200,481.4400,1.800000
FILLER_173_447,VPWR,li1,211.3700,481.4400,1.800000
FILLER_173_441,VPWR,li1,209.7600,481.4400,1.800000
FILLER_173_429,VPWR,li1,205.6200,481.4400,1.800000
FILLER_173_417,VPWR,li1,200.1000,481.4400,1.800000
FILLER_173_405,VPWR,li1,194.5800,481.4400,1.800000
FILLER_173_393,VPWR,li1,189.0600,481.4400,1.800000
FILLER_173_391,VPWR,li1,185.6100,481.4400,1.800000
FILLER_173_385,VPWR,li1,184.0000,481.4400,1.800000
FILLER_173_373,VPWR,li1,179.8600,481.4400,1.800000
FILLER_173_361,VPWR,li1,174.3400,481.4400,1.800000
FILLER_173_349,VPWR,li1,168.8200,481.4400,1.800000
FILLER_173_337,VPWR,li1,163.3000,481.4400,1.800000
FILLER_173_335,VPWR,li1,159.8500,481.4400,1.800000
FILLER_173_329,VPWR,li1,158.2400,481.4400,1.800000
FILLER_173_317,VPWR,li1,154.1000,481.4400,1.800000
FILLER_173_305,VPWR,li1,148.5800,481.4400,1.800000
FILLER_173_293,VPWR,li1,143.0600,481.4400,1.800000
FILLER_173_281,VPWR,li1,137.5400,481.4400,1.800000
FILLER_173_279,VPWR,li1,134.0900,481.4400,1.800000
FILLER_173_273,VPWR,li1,132.4800,481.4400,1.800000
FILLER_173_261,VPWR,li1,128.3400,481.4400,1.800000
FILLER_173_249,VPWR,li1,122.8200,481.4400,1.800000
FILLER_173_237,VPWR,li1,117.3000,481.4400,1.800000
FILLER_173_225,VPWR,li1,111.7800,481.4400,1.800000
FILLER_173_223,VPWR,li1,108.3300,481.4400,1.800000
FILLER_173_217,VPWR,li1,106.7200,481.4400,1.800000
FILLER_173_205,VPWR,li1,102.5800,481.4400,1.800000
FILLER_173_193,VPWR,li1,97.0600,481.4400,1.800000
FILLER_173_181,VPWR,li1,91.5400,481.4400,1.800000
FILLER_173_169,VPWR,li1,86.0200,481.4400,1.800000
FILLER_173_167,VPWR,li1,82.5700,481.4400,1.800000
FILLER_173_161,VPWR,li1,80.9600,481.4400,1.800000
FILLER_173_149,VPWR,li1,76.8200,481.4400,1.800000
FILLER_173_137,VPWR,li1,71.3000,481.4400,1.800000
FILLER_173_125,VPWR,li1,65.7800,481.4400,1.800000
FILLER_173_113,VPWR,li1,60.2600,481.4400,1.800000
FILLER_173_111,VPWR,li1,56.8100,481.4400,1.800000
FILLER_173_105,VPWR,li1,55.2000,481.4400,1.800000
FILLER_173_93,VPWR,li1,51.0600,481.4400,1.800000
FILLER_173_81,VPWR,li1,45.5400,481.4400,1.800000
FILLER_173_69,VPWR,li1,40.0200,481.4400,1.800000
FILLER_173_57,VPWR,li1,34.5000,481.4400,1.800000
FILLER_173_54,VPWR,li1,30.8200,481.4400,1.800000
FILLER_173_46,VPWR,li1,28.5200,481.4400,1.800000
FILLER_173_34,VPWR,li1,23.9200,481.4400,1.800000
FILLER_173_22,VPWR,li1,18.4000,481.4400,1.800000
FILLER_173_10,VPWR,li1,12.8800,481.4400,1.799999
FILLER_173_3,VPWR,li1,7.8200,481.4400,1.799999
FILLER_172_1709,VPWR,li1,792.3500,481.4400,1.799994
FILLER_172_1695,VPWR,li1,785.4500,481.4400,1.799994
FILLER_172_1689,VPWR,li1,783.8400,481.4400,1.799994
FILLER_172_1677,VPWR,li1,779.7000,481.4400,1.799994
FILLER_172_1665,VPWR,li1,774.1800,481.4400,1.799994
FILLER_172_1653,VPWR,li1,768.6600,481.4400,1.799995
FILLER_172_1651,VPWR,li1,765.2100,481.4400,1.799995
FILLER_172_1645,VPWR,li1,763.6000,481.4400,1.799995
FILLER_172_1633,VPWR,li1,759.4600,481.4400,1.799995
FILLER_172_1621,VPWR,li1,753.9400,481.4400,1.799995
FILLER_172_1609,VPWR,li1,748.4200,481.4400,1.799995
FILLER_172_1597,VPWR,li1,742.9000,481.4400,1.799996
FILLER_172_1595,VPWR,li1,739.4500,481.4400,1.799996
FILLER_172_1589,VPWR,li1,737.8400,481.4400,1.799996
FILLER_172_1577,VPWR,li1,733.7000,481.4400,1.799996
FILLER_172_1565,VPWR,li1,728.1800,481.4400,1.799996
FILLER_172_1553,VPWR,li1,722.6600,481.4400,1.799996
FILLER_172_1541,VPWR,li1,717.1400,481.4400,1.799997
FILLER_172_1539,VPWR,li1,713.6900,481.4400,1.799997
FILLER_172_1533,VPWR,li1,712.0800,481.4400,1.799997
FILLER_172_1521,VPWR,li1,707.9400,481.4400,1.799997
FILLER_172_1509,VPWR,li1,702.4200,481.4400,1.799997
FILLER_172_1497,VPWR,li1,696.9000,481.4400,1.799997
FILLER_172_1485,VPWR,li1,691.3800,481.4400,1.799998
FILLER_172_1483,VPWR,li1,687.9300,481.4400,1.799998
FILLER_172_1477,VPWR,li1,686.3200,481.4400,1.799998
FILLER_172_1465,VPWR,li1,682.1800,481.4400,1.799998
FILLER_172_1453,VPWR,li1,676.6600,481.4400,1.799998
FILLER_172_1441,VPWR,li1,671.1400,481.4400,1.799998
FILLER_172_1429,VPWR,li1,665.6200,481.4400,1.799999
FILLER_172_1427,VPWR,li1,662.1700,481.4400,1.799999
FILLER_172_1421,VPWR,li1,660.5600,481.4400,1.799999
FILLER_172_1409,VPWR,li1,656.4200,481.4400,1.799999
FILLER_172_1397,VPWR,li1,650.9000,481.4400,1.799999
FILLER_172_1385,VPWR,li1,645.3800,481.4400,1.799999
FILLER_172_1373,VPWR,li1,639.8600,481.4400,1.799999
FILLER_172_1371,VPWR,li1,636.4100,481.4400,1.800000
FILLER_172_1365,VPWR,li1,634.8000,481.4400,1.800000
FILLER_172_1353,VPWR,li1,630.6600,481.4400,1.800000
FILLER_172_1341,VPWR,li1,625.1400,481.4400,1.800000
FILLER_172_1329,VPWR,li1,619.6200,481.4400,1.800000
FILLER_172_1317,VPWR,li1,614.1000,481.4400,1.800000
FILLER_172_1315,VPWR,li1,610.6500,481.4400,1.800000
FILLER_172_1309,VPWR,li1,609.0400,481.4400,1.800000
FILLER_172_1297,VPWR,li1,604.9000,481.4400,1.800000
FILLER_172_1285,VPWR,li1,599.3800,481.4400,1.800000
FILLER_172_1273,VPWR,li1,593.8600,481.4400,1.800000
FILLER_172_1261,VPWR,li1,588.3400,481.4400,1.800000
FILLER_172_1259,VPWR,li1,584.8900,481.4400,1.800000
FILLER_172_1253,VPWR,li1,583.2800,481.4400,1.800000
FILLER_172_1241,VPWR,li1,579.1400,481.4400,1.800000
FILLER_172_1229,VPWR,li1,573.6200,481.4400,1.800000
FILLER_172_1217,VPWR,li1,568.1000,481.4400,1.800000
FILLER_172_1205,VPWR,li1,562.5800,481.4400,1.800000
FILLER_172_1203,VPWR,li1,559.1300,481.4400,1.800000
FILLER_172_1197,VPWR,li1,557.5200,481.4400,1.800000
FILLER_172_1185,VPWR,li1,553.3800,481.4400,1.800000
FILLER_172_1173,VPWR,li1,547.8600,481.4400,1.800000
FILLER_172_1161,VPWR,li1,542.3400,481.4400,1.800000
FILLER_172_1149,VPWR,li1,536.8200,481.4400,1.800000
FILLER_172_1147,VPWR,li1,533.3700,481.4400,1.800000
FILLER_172_1141,VPWR,li1,531.7600,481.4400,1.800000
FILLER_172_1129,VPWR,li1,527.6200,481.4400,1.800000
FILLER_172_1117,VPWR,li1,522.1000,481.4400,1.800000
FILLER_172_1105,VPWR,li1,516.5800,481.4400,1.800000
FILLER_172_1093,VPWR,li1,511.0600,481.4400,1.800000
FILLER_172_1091,VPWR,li1,507.6100,481.4400,1.800000
FILLER_172_1085,VPWR,li1,506.0000,481.4400,1.800000
FILLER_172_1073,VPWR,li1,501.8600,481.4400,1.800000
FILLER_172_1061,VPWR,li1,496.3400,481.4400,1.800000
FILLER_172_1049,VPWR,li1,490.8200,481.4400,1.800000
FILLER_172_1037,VPWR,li1,485.3000,481.4400,1.800000
FILLER_172_1035,VPWR,li1,481.8500,481.4400,1.800000
FILLER_172_1029,VPWR,li1,480.2400,481.4400,1.800000
FILLER_172_1017,VPWR,li1,476.1000,481.4400,1.800000
FILLER_172_1005,VPWR,li1,470.5800,481.4400,1.800000
FILLER_172_993,VPWR,li1,465.0600,481.4400,1.800000
FILLER_172_981,VPWR,li1,459.5400,481.4400,1.800000
FILLER_172_979,VPWR,li1,456.0900,481.4400,1.800000
FILLER_172_973,VPWR,li1,454.4800,481.4400,1.800000
FILLER_172_961,VPWR,li1,450.3400,481.4400,1.800000
FILLER_172_949,VPWR,li1,444.8200,481.4400,1.800000
FILLER_172_937,VPWR,li1,439.3000,481.4400,1.800000
FILLER_172_925,VPWR,li1,433.7800,481.4400,1.800000
FILLER_172_923,VPWR,li1,430.3300,481.4400,1.800000
FILLER_172_917,VPWR,li1,428.7200,481.4400,1.800000
FILLER_172_905,VPWR,li1,424.5800,481.4400,1.800000
FILLER_172_893,VPWR,li1,419.0600,481.4400,1.800000
FILLER_172_881,VPWR,li1,413.5400,481.4400,1.800000
FILLER_172_869,VPWR,li1,408.0200,481.4400,1.800000
FILLER_172_867,VPWR,li1,404.5700,481.4400,1.800000
FILLER_172_861,VPWR,li1,402.9600,481.4400,1.800000
FILLER_172_849,VPWR,li1,398.8200,481.4400,1.800000
FILLER_172_837,VPWR,li1,393.3000,481.4400,1.800000
FILLER_172_825,VPWR,li1,387.7800,481.4400,1.800000
FILLER_172_813,VPWR,li1,382.2600,481.4400,1.800000
FILLER_172_811,VPWR,li1,378.8100,481.4400,1.800000
FILLER_172_805,VPWR,li1,377.2000,481.4400,1.800000
FILLER_172_793,VPWR,li1,373.0600,481.4400,1.800000
FILLER_172_781,VPWR,li1,367.5400,481.4400,1.800000
FILLER_172_769,VPWR,li1,362.0200,481.4400,1.800000
FILLER_172_757,VPWR,li1,356.5000,481.4400,1.800000
FILLER_172_755,VPWR,li1,353.0500,481.4400,1.800000
FILLER_172_749,VPWR,li1,351.4400,481.4400,1.800000
FILLER_172_737,VPWR,li1,347.3000,481.4400,1.800000
FILLER_172_725,VPWR,li1,341.7800,481.4400,1.800000
FILLER_172_713,VPWR,li1,336.2600,481.4400,1.800000
FILLER_172_701,VPWR,li1,330.7400,481.4400,1.800000
FILLER_172_699,VPWR,li1,327.2900,481.4400,1.800000
FILLER_172_693,VPWR,li1,325.6800,481.4400,1.800000
FILLER_172_681,VPWR,li1,321.5400,481.4400,1.800000
FILLER_172_669,VPWR,li1,316.0200,481.4400,1.800000
FILLER_172_657,VPWR,li1,310.5000,481.4400,1.800000
FILLER_172_645,VPWR,li1,304.9800,481.4400,1.800000
FILLER_172_643,VPWR,li1,301.5300,481.4400,1.800000
FILLER_172_637,VPWR,li1,299.9200,481.4400,1.800000
FILLER_172_625,VPWR,li1,295.7800,481.4400,1.800000
FILLER_172_613,VPWR,li1,290.2600,481.4400,1.800000
FILLER_172_601,VPWR,li1,284.7400,481.4400,1.800000
FILLER_172_589,VPWR,li1,279.2200,481.4400,1.800000
FILLER_172_587,VPWR,li1,275.7700,481.4400,1.800000
FILLER_172_581,VPWR,li1,274.1600,481.4400,1.800000
FILLER_172_569,VPWR,li1,270.0200,481.4400,1.800000
FILLER_172_557,VPWR,li1,264.5000,481.4400,1.800000
FILLER_172_545,VPWR,li1,258.9800,481.4400,1.800000
FILLER_172_533,VPWR,li1,253.4600,481.4400,1.800000
FILLER_172_531,VPWR,li1,250.0100,481.4400,1.800000
FILLER_172_525,VPWR,li1,248.4000,481.4400,1.800000
FILLER_172_513,VPWR,li1,244.2600,481.4400,1.800000
FILLER_172_501,VPWR,li1,238.7400,481.4400,1.800000
FILLER_172_489,VPWR,li1,233.2200,481.4400,1.800000
FILLER_172_477,VPWR,li1,227.7000,481.4400,1.800000
FILLER_172_475,VPWR,li1,224.2500,481.4400,1.800000
FILLER_172_469,VPWR,li1,222.6400,481.4400,1.800000
FILLER_172_457,VPWR,li1,218.5000,481.4400,1.800000
FILLER_172_445,VPWR,li1,212.9800,481.4400,1.800000
FILLER_172_433,VPWR,li1,207.4600,481.4400,1.800000
FILLER_172_421,VPWR,li1,201.9400,481.4400,1.800000
FILLER_172_419,VPWR,li1,198.4900,481.4400,1.800000
FILLER_172_413,VPWR,li1,196.8800,481.4400,1.800000
FILLER_172_401,VPWR,li1,192.7400,481.4400,1.800000
FILLER_172_389,VPWR,li1,187.2200,481.4400,1.800000
FILLER_172_377,VPWR,li1,181.7000,481.4400,1.800000
FILLER_172_365,VPWR,li1,176.1800,481.4400,1.800000
FILLER_172_363,VPWR,li1,172.7300,481.4400,1.800000
FILLER_172_357,VPWR,li1,171.1200,481.4400,1.800000
FILLER_172_345,VPWR,li1,166.9800,481.4400,1.800000
FILLER_172_333,VPWR,li1,161.4600,481.4400,1.800000
FILLER_172_321,VPWR,li1,155.9400,481.4400,1.800000
FILLER_172_309,VPWR,li1,150.4200,481.4400,1.800000
FILLER_172_307,VPWR,li1,146.9700,481.4400,1.800000
FILLER_172_301,VPWR,li1,145.3600,481.4400,1.800000
FILLER_172_289,VPWR,li1,141.2200,481.4400,1.800000
FILLER_172_277,VPWR,li1,135.7000,481.4400,1.800000
FILLER_172_265,VPWR,li1,130.1800,481.4400,1.800000
FILLER_172_253,VPWR,li1,124.6600,481.4400,1.800000
FILLER_172_251,VPWR,li1,121.2100,481.4400,1.800000
FILLER_172_245,VPWR,li1,119.6000,481.4400,1.800000
FILLER_172_233,VPWR,li1,115.4600,481.4400,1.800000
FILLER_172_221,VPWR,li1,109.9400,481.4400,1.800000
FILLER_172_209,VPWR,li1,104.4200,481.4400,1.800000
FILLER_172_197,VPWR,li1,98.9000,481.4400,1.800000
FILLER_172_195,VPWR,li1,95.4500,481.4400,1.800000
FILLER_172_189,VPWR,li1,93.8400,481.4400,1.800000
FILLER_172_177,VPWR,li1,89.7000,481.4400,1.800000
FILLER_172_165,VPWR,li1,84.1800,481.4400,1.800000
FILLER_172_153,VPWR,li1,78.6600,481.4400,1.800000
FILLER_172_141,VPWR,li1,73.1400,481.4400,1.800000
FILLER_172_139,VPWR,li1,69.6900,481.4400,1.800000
FILLER_172_133,VPWR,li1,68.0800,481.4400,1.800000
FILLER_172_121,VPWR,li1,63.9400,481.4400,1.800000
FILLER_172_109,VPWR,li1,58.4200,481.4400,1.800000
FILLER_172_97,VPWR,li1,52.9000,481.4400,1.800000
FILLER_172_85,VPWR,li1,47.3800,481.4400,1.800000
FILLER_172_83,VPWR,li1,43.9300,481.4400,1.800000
FILLER_172_77,VPWR,li1,42.3200,481.4400,1.800000
FILLER_172_65,VPWR,li1,38.1800,481.4400,1.800000
FILLER_172_53,VPWR,li1,32.6600,481.4400,1.800000
FILLER_172_41,VPWR,li1,27.1400,481.4400,1.800000
FILLER_172_29,VPWR,li1,21.6200,481.4400,1.800000
FILLER_172_25,VPWR,li1,17.7100,481.4400,1.800000
FILLER_172_13,VPWR,li1,14.2600,481.4400,1.799999
FILLER_171_1685,VPWR,li1,780.8500,476.0000,1.799996
FILLER_171_1681,VPWR,li1,779.7000,476.0000,1.799996
FILLER_171_1679,VPWR,li1,778.0900,476.0000,1.799996
FILLER_171_1673,VPWR,li1,776.4800,476.0000,1.799996
FILLER_171_1661,VPWR,li1,772.3400,476.0000,1.799996
FILLER_171_1649,VPWR,li1,766.8200,476.0000,1.799996
FILLER_171_1637,VPWR,li1,761.3000,476.0000,1.799996
FILLER_171_1625,VPWR,li1,755.7800,476.0000,1.799996
FILLER_171_1623,VPWR,li1,752.3300,476.0000,1.799996
FILLER_171_1617,VPWR,li1,750.7200,476.0000,1.799996
FILLER_171_1605,VPWR,li1,746.5800,476.0000,1.799996
FILLER_171_1593,VPWR,li1,741.0600,476.0000,1.799997
FILLER_171_1581,VPWR,li1,735.5400,476.0000,1.799997
FILLER_171_1569,VPWR,li1,730.0200,476.0000,1.799997
FILLER_171_1567,VPWR,li1,726.5700,476.0000,1.799997
FILLER_171_1561,VPWR,li1,724.9600,476.0000,1.799997
FILLER_171_1549,VPWR,li1,720.8200,476.0000,1.799997
FILLER_171_1537,VPWR,li1,715.3000,476.0000,1.799997
FILLER_171_1525,VPWR,li1,709.7800,476.0000,1.799998
FILLER_171_1513,VPWR,li1,704.2600,476.0000,1.799998
FILLER_171_1511,VPWR,li1,700.8100,476.0000,1.799998
FILLER_171_1505,VPWR,li1,699.2000,476.0000,1.799998
FILLER_171_1493,VPWR,li1,695.0600,476.0000,1.799998
FILLER_171_1481,VPWR,li1,689.5400,476.0000,1.799998
FILLER_171_1469,VPWR,li1,684.0200,476.0000,1.799998
FILLER_171_1457,VPWR,li1,678.5000,476.0000,1.799998
FILLER_171_1455,VPWR,li1,675.0500,476.0000,1.799999
FILLER_171_1449,VPWR,li1,673.4400,476.0000,1.799999
FILLER_171_1437,VPWR,li1,669.3000,476.0000,1.799999
FILLER_171_1425,VPWR,li1,663.7800,476.0000,1.799999
FILLER_171_1413,VPWR,li1,658.2600,476.0000,1.799999
FILLER_171_1401,VPWR,li1,652.7400,476.0000,1.799999
FILLER_171_1399,VPWR,li1,649.2900,476.0000,1.799999
FILLER_171_1393,VPWR,li1,647.6800,476.0000,1.799999
FILLER_171_1381,VPWR,li1,643.5400,476.0000,1.799999
FILLER_171_1369,VPWR,li1,638.0200,476.0000,1.800000
FILLER_171_1357,VPWR,li1,632.5000,476.0000,1.800000
FILLER_171_1345,VPWR,li1,626.9800,476.0000,1.800000
FILLER_171_1343,VPWR,li1,623.5300,476.0000,1.800000
FILLER_171_1337,VPWR,li1,621.9200,476.0000,1.800000
FILLER_171_1325,VPWR,li1,617.7800,476.0000,1.800000
FILLER_171_1313,VPWR,li1,612.2600,476.0000,1.800000
FILLER_171_1301,VPWR,li1,606.7400,476.0000,1.800000
FILLER_171_1289,VPWR,li1,601.2200,476.0000,1.800000
FILLER_171_1287,VPWR,li1,597.7700,476.0000,1.800000
FILLER_171_1281,VPWR,li1,596.1600,476.0000,1.800000
FILLER_171_1269,VPWR,li1,592.0200,476.0000,1.800000
FILLER_171_1257,VPWR,li1,586.5000,476.0000,1.800000
FILLER_171_1245,VPWR,li1,580.9800,476.0000,1.800000
FILLER_171_1233,VPWR,li1,575.4600,476.0000,1.800000
FILLER_171_1231,VPWR,li1,572.0100,476.0000,1.800000
FILLER_171_1225,VPWR,li1,570.4000,476.0000,1.800000
FILLER_171_1213,VPWR,li1,566.2600,476.0000,1.800000
FILLER_171_1201,VPWR,li1,560.7400,476.0000,1.800000
FILLER_171_1189,VPWR,li1,555.2200,476.0000,1.800000
FILLER_171_1177,VPWR,li1,549.7000,476.0000,1.800000
FILLER_171_1175,VPWR,li1,546.2500,476.0000,1.800000
FILLER_171_1169,VPWR,li1,544.6400,476.0000,1.800000
FILLER_171_1157,VPWR,li1,540.5000,476.0000,1.800000
FILLER_171_1145,VPWR,li1,534.9800,476.0000,1.800000
FILLER_171_1133,VPWR,li1,529.4600,476.0000,1.800000
FILLER_171_1121,VPWR,li1,523.9400,476.0000,1.800000
FILLER_171_1119,VPWR,li1,520.4900,476.0000,1.800000
FILLER_171_1113,VPWR,li1,518.8800,476.0000,1.800000
FILLER_171_1101,VPWR,li1,514.7400,476.0000,1.800000
FILLER_171_1089,VPWR,li1,509.2200,476.0000,1.800000
FILLER_171_1077,VPWR,li1,503.7000,476.0000,1.800000
FILLER_171_1065,VPWR,li1,498.1800,476.0000,1.800000
FILLER_171_1063,VPWR,li1,494.7300,476.0000,1.800000
FILLER_171_1057,VPWR,li1,493.1200,476.0000,1.800000
FILLER_171_1045,VPWR,li1,488.9800,476.0000,1.800000
FILLER_171_1033,VPWR,li1,483.4600,476.0000,1.800000
FILLER_171_1021,VPWR,li1,477.9400,476.0000,1.800000
FILLER_171_1009,VPWR,li1,472.4200,476.0000,1.800000
FILLER_171_1007,VPWR,li1,468.9700,476.0000,1.800000
FILLER_171_1001,VPWR,li1,467.3600,476.0000,1.800000
FILLER_171_989,VPWR,li1,463.2200,476.0000,1.800000
FILLER_171_977,VPWR,li1,457.7000,476.0000,1.800000
FILLER_171_965,VPWR,li1,452.1800,476.0000,1.800000
FILLER_171_953,VPWR,li1,446.6600,476.0000,1.800000
FILLER_171_951,VPWR,li1,443.2100,476.0000,1.800000
FILLER_171_945,VPWR,li1,441.6000,476.0000,1.800000
FILLER_171_933,VPWR,li1,437.4600,476.0000,1.800000
FILLER_171_921,VPWR,li1,431.9400,476.0000,1.800000
FILLER_171_909,VPWR,li1,426.4200,476.0000,1.800000
FILLER_171_897,VPWR,li1,420.9000,476.0000,1.800000
FILLER_171_895,VPWR,li1,417.4500,476.0000,1.800000
FILLER_171_889,VPWR,li1,415.8400,476.0000,1.800000
FILLER_171_877,VPWR,li1,411.7000,476.0000,1.800000
FILLER_171_865,VPWR,li1,406.1800,476.0000,1.800000
FILLER_171_853,VPWR,li1,400.6600,476.0000,1.800000
FILLER_171_841,VPWR,li1,395.1400,476.0000,1.800000
FILLER_171_839,VPWR,li1,391.6900,476.0000,1.800000
FILLER_171_833,VPWR,li1,390.0800,476.0000,1.800000
FILLER_171_821,VPWR,li1,385.9400,476.0000,1.800000
FILLER_171_809,VPWR,li1,380.4200,476.0000,1.800000
FILLER_171_797,VPWR,li1,374.9000,476.0000,1.800000
FILLER_171_785,VPWR,li1,369.3800,476.0000,1.800000
FILLER_171_783,VPWR,li1,365.9300,476.0000,1.800000
FILLER_171_777,VPWR,li1,364.3200,476.0000,1.800000
FILLER_171_765,VPWR,li1,360.1800,476.0000,1.800000
FILLER_171_753,VPWR,li1,354.6600,476.0000,1.800000
FILLER_171_741,VPWR,li1,349.1400,476.0000,1.800000
FILLER_171_729,VPWR,li1,343.6200,476.0000,1.800000
FILLER_171_727,VPWR,li1,340.1700,476.0000,1.800000
FILLER_171_721,VPWR,li1,338.5600,476.0000,1.800000
FILLER_171_709,VPWR,li1,334.4200,476.0000,1.800000
FILLER_171_697,VPWR,li1,328.9000,476.0000,1.800000
FILLER_171_685,VPWR,li1,323.3800,476.0000,1.800000
FILLER_171_673,VPWR,li1,317.8600,476.0000,1.800000
FILLER_171_671,VPWR,li1,314.4100,476.0000,1.800000
FILLER_171_665,VPWR,li1,312.8000,476.0000,1.800000
FILLER_171_653,VPWR,li1,308.6600,476.0000,1.800000
FILLER_171_641,VPWR,li1,303.1400,476.0000,1.800000
FILLER_171_629,VPWR,li1,297.6200,476.0000,1.800000
FILLER_171_617,VPWR,li1,292.1000,476.0000,1.800000
FILLER_171_615,VPWR,li1,288.6500,476.0000,1.800000
FILLER_171_609,VPWR,li1,287.0400,476.0000,1.800000
FILLER_171_597,VPWR,li1,282.9000,476.0000,1.800000
FILLER_171_585,VPWR,li1,277.3800,476.0000,1.800000
FILLER_171_573,VPWR,li1,271.8600,476.0000,1.800000
FILLER_171_561,VPWR,li1,266.3400,476.0000,1.800000
FILLER_171_559,VPWR,li1,262.8900,476.0000,1.800000
FILLER_171_553,VPWR,li1,261.2800,476.0000,1.800000
FILLER_171_541,VPWR,li1,257.1400,476.0000,1.800000
FILLER_171_529,VPWR,li1,251.6200,476.0000,1.800000
FILLER_171_517,VPWR,li1,246.1000,476.0000,1.800000
FILLER_171_505,VPWR,li1,240.5800,476.0000,1.800000
FILLER_171_503,VPWR,li1,237.1300,476.0000,1.800000
FILLER_171_497,VPWR,li1,235.5200,476.0000,1.800000
FILLER_171_485,VPWR,li1,231.3800,476.0000,1.800000
FILLER_171_473,VPWR,li1,225.8600,476.0000,1.800000
FILLER_171_461,VPWR,li1,220.3400,476.0000,1.800000
FILLER_171_449,VPWR,li1,214.8200,476.0000,1.800000
FILLER_171_447,VPWR,li1,211.3700,476.0000,1.800000
FILLER_171_441,VPWR,li1,209.7600,476.0000,1.800000
FILLER_171_429,VPWR,li1,205.6200,476.0000,1.800000
FILLER_171_417,VPWR,li1,200.1000,476.0000,1.800000
FILLER_171_405,VPWR,li1,194.5800,476.0000,1.800000
FILLER_171_393,VPWR,li1,189.0600,476.0000,1.800000
FILLER_171_391,VPWR,li1,185.6100,476.0000,1.799999
FILLER_171_385,VPWR,li1,184.0000,476.0000,1.799999
FILLER_171_373,VPWR,li1,179.8600,476.0000,1.799999
FILLER_171_361,VPWR,li1,174.3400,476.0000,1.799999
FILLER_171_349,VPWR,li1,168.8200,476.0000,1.799999
FILLER_171_337,VPWR,li1,163.3000,476.0000,1.799999
FILLER_171_335,VPWR,li1,159.8500,476.0000,1.799998
FILLER_171_329,VPWR,li1,158.2400,476.0000,1.799998
FILLER_171_317,VPWR,li1,154.1000,476.0000,1.799998
FILLER_171_305,VPWR,li1,148.5800,476.0000,1.799998
FILLER_171_293,VPWR,li1,143.0600,476.0000,1.799998
FILLER_171_281,VPWR,li1,137.5400,476.0000,1.799997
FILLER_171_279,VPWR,li1,134.0900,476.0000,1.799997
FILLER_171_273,VPWR,li1,132.4800,476.0000,1.799997
FILLER_171_261,VPWR,li1,128.3400,476.0000,1.799997
FILLER_171_249,VPWR,li1,122.8200,476.0000,1.799996
FILLER_171_237,VPWR,li1,117.3000,476.0000,1.799996
FILLER_171_225,VPWR,li1,111.7800,476.0000,1.799996
FILLER_171_223,VPWR,li1,108.3300,476.0000,1.799996
FILLER_171_217,VPWR,li1,106.7200,476.0000,1.799996
FILLER_171_205,VPWR,li1,102.5800,476.0000,1.799995
FILLER_171_193,VPWR,li1,97.0600,476.0000,1.799995
FILLER_171_181,VPWR,li1,91.5400,476.0000,1.799995
FILLER_171_169,VPWR,li1,86.0200,476.0000,1.799994
FILLER_171_167,VPWR,li1,82.5700,476.0000,1.799994
FILLER_171_161,VPWR,li1,80.9600,476.0000,1.799994
FILLER_171_149,VPWR,li1,76.8200,476.0000,1.799994
FILLER_171_137,VPWR,li1,71.3000,476.0000,1.799993
FILLER_171_125,VPWR,li1,65.7800,476.0000,1.799993
FILLER_171_113,VPWR,li1,60.2600,476.0000,1.799993
FILLER_171_111,VPWR,li1,56.8100,476.0000,1.799993
FILLER_171_105,VPWR,li1,55.2000,476.0000,1.799993
FILLER_171_93,VPWR,li1,51.0600,476.0000,1.799992
FILLER_171_81,VPWR,li1,45.5400,476.0000,1.799992
FILLER_171_69,VPWR,li1,40.0200,476.0000,1.799992
FILLER_171_57,VPWR,li1,34.5000,476.0000,1.799991
FILLER_171_55,VPWR,li1,31.0500,476.0000,1.799991
FILLER_171_43,VPWR,li1,28.0600,476.0000,1.799991
FILLER_171_31,VPWR,li1,22.5400,476.0000,1.799991
FILLER_171_19,VPWR,li1,17.0200,476.0000,1.799986
FILLER_171_10,VPWR,li1,10.8100,476.0000,1.799980
FILLER_170_1685,VPWR,li1,781.0800,476.0000,1.799996
FILLER_170_1677,VPWR,li1,778.7800,476.0000,1.799996
FILLER_170_1665,VPWR,li1,774.1800,476.0000,1.799996
FILLER_170_1653,VPWR,li1,768.6600,476.0000,1.799996
FILLER_170_1651,VPWR,li1,765.2100,476.0000,1.799996
FILLER_170_1645,VPWR,li1,763.6000,476.0000,1.799996
FILLER_170_1633,VPWR,li1,759.4600,476.0000,1.799996
FILLER_170_1621,VPWR,li1,753.9400,476.0000,1.799996
FILLER_170_1609,VPWR,li1,748.4200,476.0000,1.799996
FILLER_170_1597,VPWR,li1,742.9000,476.0000,1.799997
FILLER_170_1595,VPWR,li1,739.4500,476.0000,1.799997
FILLER_170_1589,VPWR,li1,737.8400,476.0000,1.799997
FILLER_170_1577,VPWR,li1,733.7000,476.0000,1.799997
FILLER_170_1565,VPWR,li1,728.1800,476.0000,1.799997
FILLER_170_1553,VPWR,li1,722.6600,476.0000,1.799997
FILLER_170_1541,VPWR,li1,717.1400,476.0000,1.799997
FILLER_170_1539,VPWR,li1,713.6900,476.0000,1.799997
